Probability,Solvable,Runtime,Path Length,Number of Cells Processed,Number of Bumps,Number of Planning Steps,Number of Cells Determined
0.0,true,1.825481137,474.0,15592,137,154,953
0.0,true,1.250893326,426.0,13395,99,125,881
0.0,true,1.131223666,292.0,6948,62,69,633
0.0,true,1.603627339,372.0,11884,103,118,814
0.0,true,1.094920982,344.0,10745,83,97,713
0.0,true,1.51143821,326.0,10649,100,112,720
0.0,true,0.440860447,302.0,9644,82,91,686
0.0,true,0.899434284,268.0,8539,74,83,646
0.0,true,0.796842094,288.0,7585,65,73,632
0.0,true,0.963543932,326.0,9367,82,92,735
0.0,true,1.803129696,400.0,10887,110,130,858
0.0,true,1.68678146,418.0,12425,108,125,869
0.0,true,0.951655887,406.0,12929,119,142,891
0.0,true,0.927770948,282.0,7049,61,71,619
0.0,true,1.076987243,280.0,10830,96,104,644
0.0,true,0.613829868,294.0,9404,73,86,673
0.0,true,0.787806714,300.0,12648,101,111,698
0.0,true,2.476432915,350.0,8437,83,98,736
0.0,true,1.790261146,290.0,7917,71,85,613
0.0,true,0.869955368,462.0,18251,139,157,1003
0.0,true,1.927219515,620.0,16118,149,180,1235
0.0,true,1.137713075,378.0,11519,109,128,831
0.0,true,1.205148125,360.0,10086,86,104,751
0.0,true,1.052705555,308.0,10273,88,98,703
0.0,true,1.279620756,314.0,10931,83,95,692
0.0,true,1.297625334,474.0,16716,122,149,963
0.0,true,0.94660077,368.0,14216,105,128,800
0.0,true,1.631159581,496.0,13423,131,157,991
0.0,true,0.701390992,298.0,8556,68,78,666
0.0,true,1.105662943,384.0,12018,108,122,849
0.0,true,0.90829324,388.0,12872,112,127,817
0.0,true,1.565164038,382.0,9099,72,92,768
0.0,true,1.09015773,360.0,13807,112,125,814
0.0,true,0.959023252,292.0,9828,76,89,627
0.0,true,1.870412829,328.0,9301,83,96,701
0.0,true,1.162092592,334.0,9899,79,97,709
0.0,true,1.038379125,390.0,15015,110,122,797
0.0,true,1.4368357,418.0,12313,114,133,853
0.0,true,2.78233302,534.0,16847,138,164,1033
0.0,true,1.438917502,382.0,10867,92,113,785
0.0,true,1.636573125,352.0,7966,76,90,731
0.0,true,1.290753881,382.0,11596,108,126,818
0.0,true,1.35617005,348.0,11743,90,105,739
0.0,true,1.118958019,440.0,16267,120,147,901
0.0,true,0.726326337,354.0,9794,78,92,735
0.0,true,1.171564211,330.0,8111,77,87,695
0.0,true,1.405679818,432.0,9734,101,115,857
0.0,true,1.900496312,550.0,17416,121,147,1055
0.0,true,1.024497835,402.0,14146,108,125,800
0.0,true,0.992679888,304.0,10359,79,91,688
0.0,true,1.263351616,314.0,9416,84,93,670
0.0,true,2.222526096,502.0,16871,151,170,1003
0.0,true,1.214050861,388.0,11116,97,116,812
0.0,true,0.890489276,274.0,8984,76,85,625
0.0,true,1.47340834,408.0,10635,91,113,823
0.0,true,2.562615527,596.0,16490,155,189,1243
0.0,true,1.008766145,352.0,13728,92,116,774
0.0,true,1.756873292,398.0,12121,106,125,810
0.0,true,1.757956818,450.0,15722,152,165,967
0.0,true,1.186534037,366.0,9432,94,113,787
0.0,true,1.158371592,378.0,9090,76,98,784
0.0,true,1.005343265,328.0,11555,104,116,732
0.0,true,0.94592981,278.0,8108,70,75,610
0.0,true,0.722287094,354.0,12397,99,114,786
0.0,true,0.915142759,392.0,9733,91,105,827
0.0,true,2.178205916,368.0,9882,85,104,740
0.0,true,1.175194448,398.0,12480,96,120,846
0.0,true,1.009353346,318.0,9920,82,97,709
0.0,true,1.917712779,370.0,9565,90,108,756
0.0,true,1.989311135,388.0,8265,91,105,775
0.0,true,1.257094999,452.0,13916,126,150,941
0.0,true,1.116866292,298.0,8281,73,85,677
0.0,true,3.208834261,502.0,16737,125,148,1019
0.0,true,0.983192382,362.0,10898,101,112,753
0.0,true,1.244763913,364.0,10045,94,106,770
0.0,true,1.153099133,394.0,11047,106,119,811
0.0,true,1.014639244,332.0,8317,85,99,748
0.0,true,1.831403313,448.0,14080,128,148,919
0.0,true,1.001743755,390.0,15916,125,137,872
0.0,true,0.879338511,302.0,9695,84,94,663
0.0,true,1.119989138,304.0,9715,81,94,656
0.0,true,0.587397318,294.0,9170,83,94,685
0.0,true,1.890933249,466.0,12679,134,153,969
0.0,true,1.056311258,370.0,8424,73,97,769
0.0,true,1.311651319,420.0,11906,104,122,837
0.0,true,2.036217818,482.0,15013,141,163,1018
0.0,true,1.25470099,354.0,9280,82,101,768
0.0,true,1.016076917,498.0,18610,141,164,1016
0.0,true,1.75599418,480.0,13310,129,148,949
0.0,true,1.630767029,640.0,25732,157,189,1139
0.0,true,1.380905963,356.0,9514,90,106,714
0.0,true,1.343594863,380.0,10534,96,114,799
0.0,true,0.73984259,332.0,10523,88,98,717
0.0,true,1.250773476,308.0,9395,80,97,633
0.0,true,0.881327307,350.0,10577,87,101,770
0.0,true,1.924515387,386.0,8659,87,103,795
0.0,true,0.835872133,454.0,14617,109,129,890
0.0,true,1.449597878,386.0,8651,84,104,801
0.0,true,1.027466475,340.0,12111,100,116,723
0.0,true,0.747741731,354.0,9774,75,88,735
0.0,true,1.335605507,366.0,8821,83,99,749
0.0,true,1.185651665,492.0,12643,114,138,1002
0.0,true,0.56478303,378.0,10175,93,108,816
0.0,true,0.898133147,390.0,13946,118,132,822
0.0,true,0.379716389,326.0,13419,105,121,753
0.0,true,0.882210818,372.0,9548,92,106,776
0.0,true,0.58907801,352.0,11387,97,112,780
0.0,true,0.484568015,296.0,8906,78,94,687
0.0,true,1.122385008,454.0,13517,126,153,930
0.0,true,1.2876409,294.0,6094,60,71,581
0.0,true,0.952521446,424.0,11358,120,138,921
0.0,true,0.964778422,360.0,10402,85,104,771
0.0,true,0.791594782,326.0,7451,61,80,671
0.0,true,0.677472319,268.0,9065,79,87,611
0.0,true,1.327304056,402.0,11897,108,129,857
0.0,true,0.888277639,400.0,10413,100,118,860
0.0,true,0.724908875,314.0,12132,98,109,707
0.0,true,0.953535205,454.0,13179,118,139,907
0.0,true,0.898394293,282.0,7932,70,84,607
0.0,true,1.041008088,386.0,10140,98,112,809
0.0,true,0.686335286,304.0,9880,83,97,671
0.0,true,0.486192808,298.0,7673,75,84,665
0.0,true,0.551849102,460.0,13603,117,137,942
0.0,true,0.727332664,334.0,10264,96,108,712
0.0,true,1.105968303,448.0,12554,102,124,882
0.0,true,1.442713311,302.0,9481,82,90,634
0.0,true,1.745037146,360.0,11478,110,127,789
0.0,true,0.591547679,332.0,10276,92,103,766
0.0,true,1.831820471,314.0,11090,98,108,660
0.0,true,1.510977923,406.0,11947,102,126,851
0.0,true,1.16083423,330.0,9047,79,95,730
0.0,true,1.468236002,356.0,10587,92,107,761
0.0,true,1.39248184,320.0,8882,92,101,699
0.0,true,1.426132099,326.0,9092,81,98,673
0.0,true,0.67080304,344.0,9145,88,101,783
0.0,true,1.084563162,360.0,8988,90,102,765
0.0,true,0.657844118,324.0,11057,83,94,720
0.0,true,1.245105481,284.0,7330,68,77,611
0.0,true,1.603916937,438.0,13724,103,128,892
0.0,true,0.698093594,314.0,9408,80,91,695
0.0,true,1.631844388,368.0,11185,98,109,744
0.0,true,0.701338666,292.0,11400,84,97,677
0.0,true,1.573928701,382.0,9071,77,98,769
0.0,true,2.045312275,610.0,22090,157,187,1165
0.0,true,1.355426832,306.0,7932,69,83,660
0.0,true,1.103020395,338.0,9125,79,92,738
0.0,true,0.929943987,324.0,9133,79,95,690
0.0,true,1.452265771,476.0,15720,142,170,1022
0.0,true,0.727293564,320.0,10274,92,101,704
0.0,true,1.50610044,322.0,9487,80,94,655
0.0,true,0.946616639,342.0,10371,84,96,734
0.0,true,1.52769231,330.0,8948,75,89,674
0.0,true,1.572600682,342.0,8649,92,109,737
0.0,true,1.636148644,410.0,9203,94,117,843
0.0,true,1.070340345,336.0,9951,94,106,740
0.0,true,1.087878446,406.0,12163,99,118,864
0.0,true,1.172465432,404.0,11613,101,113,856
0.0,true,1.303947848,416.0,12090,113,129,878
0.0,true,1.554694964,360.0,8496,80,97,721
0.0,true,1.287159125,394.0,10378,87,106,804
0.0,true,1.748570911,324.0,8541,89,99,649
0.0,true,1.166359803,326.0,8941,87,98,686
0.0,true,1.393546489,342.0,10996,94,112,746
0.0,true,1.118826514,382.0,13189,97,117,795
0.0,true,1.61054488,464.0,14335,121,144,915
0.0,true,2.94434682,552.0,19321,154,180,1100
0.0,true,1.759090456,380.0,11357,102,116,784
0.0,true,1.068734608,416.0,16069,113,130,874
0.0,true,2.48122495,540.0,17842,117,142,1079
0.0,true,1.056894168,358.0,8030,97,108,805
0.0,true,0.828797964,346.0,8961,84,96,764
0.0,true,1.381334687,400.0,11638,96,117,799
0.0,true,1.372715916,374.0,9207,75,95,786
0.0,true,0.669277148,370.0,9876,91,108,818
0.0,true,1.653862157,344.0,7818,76,87,711
0.0,true,0.787482983,274.0,7674,64,72,624
0.0,true,1.113069903,316.0,9891,79,95,663
0.0,true,0.889242382,308.0,9178,83,95,673
0.0,true,1.920008062,542.0,14329,130,151,1057
0.0,true,1.30383897,390.0,11784,92,108,852
0.0,true,1.306249984,358.0,11061,93,112,774
0.0,true,0.992140992,354.0,9409,85,101,768
0.0,true,3.081122813,590.0,19803,170,191,1137
0.0,true,0.940400918,362.0,11129,88,111,817
0.0,true,0.740474005,358.0,10350,91,102,765
0.0,true,1.714413673,418.0,10187,95,120,833
0.0,true,1.401393446,396.0,11589,105,122,816
0.0,true,2.289153981,500.0,14622,125,159,1027
0.0,true,1.51026532,466.0,12636,105,131,957
0.0,true,1.934128923,458.0,11678,100,120,861
0.0,true,1.327619406,374.0,9806,94,115,789
0.0,true,1.212849474,290.0,8862,74,85,626
0.0,true,1.064733036,342.0,8410,62,73,699
0.0,true,1.080065393,320.0,7635,76,85,668
0.0,true,1.298658574,396.0,11711,107,120,811
0.0,true,1.029614043,350.0,11079,89,107,741
0.0,true,0.812484045,334.0,9301,77,89,716
0.0,true,1.108916866,316.0,10068,92,104,722
0.0,true,0.99845396,314.0,7140,73,85,672
0.0,true,0.89469757,368.0,11016,96,110,796
0.0,true,1.494599392,348.0,9410,83,101,717
0.0,true,0.378945628,284.0,11205,90,100,664
0.0,true,1.372687967,302.0,7163,74,82,668
0.0,true,1.087128355,408.0,12402,120,140,882
0.0,true,0.93670931,330.0,11511,91,105,762
0.0,true,1.347735894,348.0,9572,88,103,734
0.0,true,0.828539437,356.0,12626,101,113,744
0.0,true,1.508178268,386.0,11656,109,124,812
0.0,true,1.747457671,428.0,13664,113,132,884
0.0,true,1.121524232,410.0,12134,115,128,886
0.0,true,1.412554686,346.0,10973,99,106,713
0.0,true,0.913745271,370.0,12310,102,113,781
0.0,true,0.866150004,336.0,9049,81,95,750
0.0,true,1.214819215,294.0,11004,87,95,637
0.0,true,0.587485731,388.0,14296,126,145,905
0.0,true,0.980376766,416.0,15290,119,136,898
0.0,true,0.977949196,310.0,10602,99,109,703
0.0,true,0.694084467,286.0,7585,67,77,677
0.0,true,1.204304668,378.0,10467,87,111,815
0.0,true,2.180327571,338.0,8478,82,91,706
0.0,true,1.37440765,414.0,14907,113,137,835
0.0,true,0.903462233,310.0,10397,90,100,676
0.0,true,1.60284998,390.0,10370,96,108,779
0.0,true,1.584998532,566.0,17764,145,171,1092
0.0,true,1.638500242,454.0,12336,132,145,968
0.0,true,1.950633453,408.0,12217,120,133,820
0.0,true,2.751539468,362.0,8534,98,116,772
0.0,true,2.141547634,462.0,12668,101,121,904
0.0,true,3.732237801,416.0,10576,100,122,848
0.0,true,2.229522547,358.0,9833,94,112,757
0.0,true,1.823820226,348.0,9585,73,90,701
0.0,true,1.33094824,308.0,11534,96,106,681
0.0,true,1.31167049,368.0,11826,118,133,784
0.0,true,1.40392247,382.0,8086,72,87,798
0.0,true,1.116527369,288.0,8058,62,72,594
0.0,true,1.386658327,372.0,9917,89,108,811
0.0,true,1.648429467,458.0,12966,116,141,976
0.0,true,0.805228456,292.0,8237,79,89,647
0.0,true,0.818280281,324.0,10328,96,110,714
0.0,true,2.147254982,364.0,9596,102,113,742
0.0,true,1.517834033,346.0,10964,99,109,735
0.0,true,0.825307181,376.0,13477,118,135,844
0.0,true,1.77903852,342.0,9243,88,97,700
0.0,true,0.851296366,438.0,18444,137,154,929
0.0,true,0.698653249,324.0,10332,86,100,717
0.0,true,1.654310735,374.0,10962,97,110,730
0.0,true,1.608701929,352.0,11401,100,117,745
0.0,true,1.177206527,304.0,10706,93,105,702
0.0,true,0.662602942,364.0,11445,89,108,796
0.0,true,1.16413597,350.0,10753,103,116,812
0.0,true,0.680739195,262.0,9313,85,93,644
0.0,true,1.855573513,370.0,8585,74,94,774
0.0,true,3.269494511,450.0,13257,126,147,937
0.0,true,1.676813895,346.0,9314,76,89,716
0.0,true,2.659864292,348.0,8978,79,97,694
0.0,true,1.620906658,292.0,9230,80,89,631
0.0,true,1.575181628,350.0,9021,86,103,766
0.0,true,1.413063216,356.0,10339,93,108,756
0.0,true,1.089127908,362.0,9580,78,90,736
0.0,true,1.281662762,374.0,8144,94,108,811
0.0,true,1.117708854,422.0,12206,110,129,900
0.0,true,1.008607773,422.0,15404,107,127,823
0.0,true,1.938156984,424.0,13783,127,147,919
0.0,true,2.549969441,354.0,12006,102,115,766
0.0,true,2.203046725,366.0,9016,82,98,746
0.0,true,1.637279682,370.0,9152,83,102,787
0.0,true,1.801222889,360.0,10438,96,109,752
0.0,true,0.95451663,386.0,11246,98,110,788
0.0,true,1.469571058,332.0,10580,83,100,732
0.0,true,2.706080906,494.0,14054,121,141,955
0.0,true,1.58123717,338.0,10183,91,105,744
0.0,true,1.05532659,422.0,12773,97,125,871
0.0,true,1.240083282,388.0,10220,105,117,829
0.0,true,2.259390566,504.0,14468,148,164,1070
0.0,true,0.659846479,348.0,11152,101,114,776
0.0,true,0.90979496,422.0,13966,107,128,901
0.0,true,0.982328343,402.0,14339,112,130,805
0.0,true,1.809690999,342.0,8237,75,89,666
0.0,true,1.455762303,310.0,7614,73,87,635
0.0,true,1.454966353,410.0,15801,104,124,818
0.0,true,1.481636862,366.0,12219,100,117,739
0.0,true,1.431180264,402.0,13306,102,126,815
0.0,true,1.618427117,338.0,10922,87,101,666
0.0,true,1.337194284,332.0,11381,102,112,731
0.0,true,2.006960597,424.0,13072,113,135,895
0.0,true,1.259276696,548.0,23733,155,185,1106
0.0,true,1.123238371,346.0,8730,90,104,749
0.0,true,1.206487401,450.0,14804,133,157,910
0.0,true,1.70081064,398.0,11386,111,130,851
0.0,true,2.264351985,468.0,16094,130,150,953
0.0,true,1.336950559,346.0,9727,87,105,793
0.0,true,1.930129868,314.0,6699,71,78,664
0.0,true,2.335352423,346.0,7866,75,93,727
0.0,true,2.242910944,340.0,8561,86,102,737
0.0,true,0.841860463,296.0,8461,74,83,654
0.0,true,1.944051061,358.0,11108,107,119,776
0.0,true,2.590528707,368.0,11751,99,112,759
0.0,true,2.364117219,516.0,15975,154,170,1050
0.0,true,1.18236017,356.0,11483,90,107,744
0.0,true,1.658896003,332.0,8887,73,90,711
0.0,true,1.604828405,472.0,13181,116,137,929
0.0,true,1.038906268,466.0,12910,95,120,916
0.0,true,1.487961894,348.0,10441,92,110,722
0.0,true,1.349494361,308.0,8711,77,84,650
0.0,true,1.169215469,344.0,11629,94,112,759
0.0,true,1.291632476,346.0,8873,82,97,760
0.0,true,1.24521541,328.0,8900,80,95,722
0.0,true,2.308657366,418.0,11897,105,128,847
0.0,true,1.709673357,358.0,9523,82,94,723
0.0,true,1.006309447,354.0,9158,79,92,720
0.0,true,1.130140437,346.0,11871,101,120,779
0.0,true,1.236626982,594.0,20747,150,183,1129
0.0,true,2.097208179,500.0,15513,136,167,1030
0.0,true,0.88355204,384.0,10526,101,118,847
0.0,true,1.408142753,462.0,18031,129,150,949
0.0,true,1.06847907,354.0,9478,81,100,751
0.0,true,1.47743488,360.0,10542,97,114,773
0.0,true,1.171850826,298.0,10670,76,87,681
0.0,true,2.075600724,368.0,8787,77,95,763
0.0,true,3.521366719,460.0,13269,108,123,840
0.0,true,2.521528856,494.0,15940,137,159,1037
0.0,true,0.894336768,308.0,9394,83,89,666
0.0,true,1.750771235,442.0,11743,104,124,872
0.0,true,1.532828069,290.0,7149,67,83,632
0.0,true,1.740263602,474.0,12901,117,140,920
0.0,true,0.918254645,372.0,10548,104,118,802
0.0,true,0.599495886,282.0,8864,85,91,643
0.0,true,0.424640707,404.0,12886,116,130,878
0.0,true,0.848155352,330.0,12638,102,111,682
0.0,true,0.74687698,560.0,15225,148,171,1074
0.0,true,0.951110411,382.0,9293,88,102,771
0.0,true,0.882102479,304.0,8432,78,93,665
0.0,true,0.937991902,474.0,14402,134,153,990
0.0,true,0.604133497,462.0,14435,125,144,955
0.0,true,0.570345418,356.0,9565,90,108,784
0.0,true,0.969398796,418.0,10747,109,130,882
0.0,true,1.14024904,388.0,9300,87,101,802
0.0,true,0.704996945,342.0,10921,100,113,736
0.0,true,1.491748563,526.0,14332,122,154,1035
0.0,true,0.709129683,318.0,9444,77,93,709
0.0,true,0.549540812,270.0,7402,64,77,615
0.0,true,1.071878457,386.0,17240,132,142,850
0.0,true,0.72409311,280.0,5630,57,61,610
0.0,true,1.474300061,468.0,12778,128,153,947
0.0,true,1.600053842,428.0,11964,117,138,905
0.0,true,0.973877917,374.0,11307,106,125,786
0.0,true,0.558952079,420.0,11627,111,123,844
0.0,true,0.525175166,444.0,18591,132,155,884
0.0,true,0.440396047,286.0,7807,72,84,665
0.0,true,0.667623868,342.0,10224,91,104,758
0.0,true,0.811068937,576.0,22465,169,197,1208
0.0,true,0.740692735,366.0,12630,99,118,779
0.0,true,1.518030675,356.0,11745,84,106,736
0.0,true,2.59068366,310.0,6415,57,70,612
0.0,true,1.687444076,480.0,14248,120,154,1018
0.0,true,1.142033932,388.0,10695,97,114,795
0.0,true,2.209360616,328.0,7074,74,83,686
0.0,true,3.411700121,344.0,10184,80,92,688
0.0,true,2.46247133,458.0,14027,125,142,936
0.0,true,0.681202533,310.0,9669,75,88,685
0.0,true,2.173061179,368.0,11858,104,117,777
0.0,true,1.728992736,430.0,11107,104,127,911
0.0,true,1.937559825,310.0,6704,74,83,672
0.0,true,1.287329228,374.0,10778,86,106,763
0.0,true,1.026741293,310.0,10173,90,102,693
0.0,true,1.470312456,346.0,10604,96,107,764
0.0,true,1.022254326,338.0,11543,108,119,725
0.0,true,1.648135824,324.0,8803,75,89,676
0.0,true,0.927229357,328.0,8690,78,91,710
0.0,true,1.712630169,416.0,10423,103,121,854
0.0,true,1.242338999,326.0,10111,88,100,715
0.0,true,0.897584772,346.0,11798,103,118,782
0.0,true,2.148502251,326.0,9579,87,95,644
0.0,true,1.196005151,336.0,8271,83,92,692
0.0,true,0.588717809,350.0,10314,89,108,777
0.0,true,1.792714881,406.0,13875,110,132,832
0.0,true,1.10265825,396.0,13994,110,129,825
0.0,true,1.510502238,436.0,12906,121,143,927
0.0,true,1.067580342,372.0,15789,102,117,787
0.0,true,1.447736616,446.0,14511,133,150,958
0.0,true,1.127753663,340.0,9387,80,93,750
0.0,true,2.334898827,436.0,9984,108,125,937
0.0,true,2.309283757,376.0,9577,84,101,790
0.0,true,3.463266221,576.0,15400,127,158,1051
0.0,true,0.697680878,370.0,11080,95,113,824
0.0,true,1.912177888,468.0,11855,116,135,917
0.0,true,2.04659604,420.0,13567,107,125,825
0.0,true,3.388790421,494.0,12752,136,162,985
0.0,true,0.952228179,344.0,10935,89,101,741
0.0,true,1.204260129,350.0,8931,78,89,737
0.0,true,0.533731867,398.0,15230,121,137,864
0.0,true,0.997049549,294.0,10604,87,99,665
0.0,true,1.234514512,372.0,8926,86,106,798
0.0,true,1.709772398,326.0,8422,77,93,727
0.0,true,2.110005927,278.0,7958,69,76,615
0.0,true,1.033092633,354.0,12789,113,126,762
0.0,true,1.671481814,366.0,15014,117,134,822
0.0,true,2.232019041,380.0,11244,101,120,784
0.0,true,1.706855017,334.0,8326,81,94,728
0.0,true,0.544894403,412.0,12987,97,117,854
0.0,true,1.45350433,302.0,9225,77,88,621
0.0,true,1.719098866,408.0,14547,113,133,840
0.0,true,1.340892046,388.0,12708,124,137,853
0.0,true,1.230221358,312.0,8934,78,87,683
0.0,true,0.706080893,362.0,9135,81,94,791
0.0,true,1.595254108,366.0,10560,96,106,739
0.0,true,1.728449315,322.0,10396,87,98,729
0.0,true,1.901145458,380.0,10577,93,114,843
0.0,true,2.090491378,308.0,8433,78,92,646
0.0,true,2.682518401,452.0,14206,112,129,908
0.0,true,0.951527597,288.0,11238,82,98,643
0.0,true,1.348196937,372.0,15442,109,127,785
0.0,true,1.228454401,340.0,11368,105,118,772
0.0,true,1.586267709,308.0,8727,72,91,673
0.0,true,1.828991168,450.0,16803,142,164,1026
0.0,true,1.269984247,398.0,12212,105,121,807
0.0,true,0.595278145,294.0,10753,78,91,666
0.0,true,1.380649169,346.0,11263,99,115,743
0.0,true,1.45123419,274.0,7610,72,83,624
0.0,true,0.982397466,358.0,10414,100,113,784
0.0,true,3.045319188,412.0,11505,98,116,840
0.0,true,0.960990249,284.0,8467,87,95,698
0.0,true,1.685701829,354.0,10145,118,130,802
0.0,true,1.805949115,334.0,8672,89,101,712
0.0,true,0.830595459,312.0,11458,91,103,704
0.0,true,1.631427132,386.0,9718,100,112,818
0.0,true,1.67399021,370.0,13587,105,123,781
0.0,true,2.950699956,378.0,9700,86,107,727
0.0,true,1.678018549,372.0,14297,110,129,780
0.0,true,2.467970234,442.0,14863,126,147,920
0.0,true,0.688066997,372.0,14222,104,118,830
0.0,true,0.704738911,302.0,7743,66,75,663
0.0,true,0.984903962,312.0,8562,79,88,681
0.0,true,0.677710184,330.0,10946,90,106,764
0.0,true,0.78474976,324.0,11641,96,108,709
0.0,true,1.659348797,506.0,18181,135,162,1021
0.0,true,1.194267333,278.0,8999,75,84,599
0.0,true,2.471335884,706.0,26287,170,201,1220
0.0,true,2.111273977,548.0,19598,175,200,1185
0.0,true,2.086802846,334.0,11378,106,118,716
0.0,true,1.842444275,340.0,8987,83,98,722
0.0,true,2.289642173,424.0,13122,126,146,874
0.0,true,1.748441227,400.0,15982,123,136,879
0.0,true,1.784587957,420.0,12365,118,135,870
0.0,true,1.175900944,344.0,9218,77,92,731
0.0,true,1.362726035,334.0,10649,86,100,683
0.0,true,1.383813966,376.0,10979,101,122,805
0.0,true,1.741622404,364.0,10579,84,93,728
0.0,true,0.690239145,290.0,9836,87,93,685
0.0,true,1.397554663,368.0,11735,105,124,777
0.0,true,0.794411583,276.0,8188,78,85,637
0.0,true,1.229435774,322.0,8345,85,95,713
0.0,true,1.103508749,390.0,11988,110,125,862
0.0,true,0.942292802,326.0,12108,97,107,712
0.0,true,0.710754173,258.0,10616,98,106,637
0.0,true,1.115650113,328.0,12126,85,103,733
0.0,true,1.787848293,522.0,17903,134,161,987
0.0,true,1.784879461,408.0,12754,103,122,828
0.0,true,1.751659742,396.0,10508,102,121,814
0.0,true,2.336389425,336.0,9565,87,100,721
0.0,true,2.256776693,356.0,9085,90,104,732
0.0,true,1.733444199,434.0,12430,112,135,868
0.0,true,2.142346546,490.0,13610,108,135,963
0.0,true,3.666796545,406.0,10224,101,122,780
0.0,true,1.386498691,338.0,9485,86,98,752
0.0,true,0.748562292,274.0,8687,62,75,618
0.0,true,1.711618205,316.0,8313,82,92,646
0.0,true,1.936108917,326.0,9312,93,110,705
0.0,true,1.170431216,368.0,10119,95,109,805
0.0,true,0.846332464,338.0,9706,94,104,759
0.0,true,0.855612353,410.0,15473,125,144,905
0.0,true,1.775513035,490.0,17320,115,138,961
0.0,true,2.381549623,436.0,12210,117,138,926
0.0,true,1.471156286,536.0,15536,133,157,1008
0.0,true,1.65266517,402.0,11677,110,124,817
0.0,true,0.770613431,354.0,11532,90,102,744
0.0,true,1.112582222,254.0,6657,69,76,577
0.0,true,1.771773381,360.0,12660,112,125,767
0.0,true,1.672155134,420.0,13903,117,138,905
0.0,true,1.489776594,352.0,8466,79,95,750
0.0,true,1.520779369,384.0,15475,134,145,856
0.0,true,1.001044283,316.0,10056,87,105,697
0.0,true,1.335517958,486.0,15377,110,136,936
0.0,true,1.143187754,310.0,9538,72,91,701
0.0,true,1.22124021,362.0,12266,93,107,718
0.0,true,1.638048966,496.0,18320,151,175,1006
0.0,true,1.947966502,404.0,11668,99,119,818
0.0,true,0.748070182,328.0,7900,74,96,761
0.0,true,1.089432439,384.0,13643,112,130,803
0.0,true,1.417807187,362.0,11946,101,118,764
0.0,true,1.739200233,326.0,11136,91,106,727
0.0,true,1.007796315,342.0,10732,105,115,783
0.0,true,1.841576433,356.0,9095,92,105,738
0.0,true,2.234385059,428.0,13071,105,127,879
0.0,true,2.30634445,348.0,9360,91,102,716
0.0,true,1.830063204,326.0,11871,99,108,724
0.0,true,2.79277321,394.0,12896,118,134,811
0.0,true,0.810042277,396.0,13486,104,122,820
0.0,true,0.789729221,346.0,7912,80,100,766
0.0,true,0.810719109,272.0,7096,66,77,610
0.0,true,0.969738219,340.0,10349,99,115,748
0.0,true,1.153445935,336.0,10112,94,103,733
0.0,true,1.793875324,358.0,11659,100,119,794
0.0,true,0.947451791,364.0,9244,77,93,769
0.0,true,1.073352294,356.0,13521,103,115,784
0.0,true,1.21121129,322.0,12034,88,106,735
0.0,true,1.450843381,400.0,11814,92,109,838
0.0,true,1.413959603,342.0,10828,91,104,743
0.0,true,1.303238951,404.0,11081,111,124,842
0.0,true,1.231497977,302.0,8654,77,84,653
0.0,true,1.352880664,386.0,9572,104,120,848
0.0,true,1.236803345,344.0,9733,87,110,753
0.0,true,0.945696036,272.0,8357,58,71,633
0.0,true,0.851276772,276.0,11985,89,102,625
0.0,true,1.723281536,332.0,8314,89,102,738
0.0,true,0.704345241,386.0,14784,101,125,857
0.0,true,1.800788571,288.0,10495,96,109,660
0.0,true,0.907888451,312.0,7769,71,80,696
0.0,true,2.966466964,416.0,8988,103,121,849
0.0,true,1.120678853,338.0,13585,107,121,787
0.0,true,1.818763067,438.0,14391,107,130,859
0.0,true,1.573091269,354.0,10420,83,93,734
0.0,true,1.930680926,450.0,13955,126,145,929
0.0,true,1.616498389,366.0,10576,99,121,795
0.0,true,0.864407996,408.0,12431,109,131,841
0.0,true,1.018951454,358.0,11891,96,114,781
0.0,true,1.393733374,312.0,9496,83,95,699
0.0,true,2.152123723,356.0,8987,77,95,702
0.0,true,2.513566196,514.0,15349,120,148,1055
0.0,true,0.722584292,310.0,12448,89,102,706
0.0,true,1.916521004,374.0,9740,102,116,764
0.0,true,1.940398726,418.0,11201,102,125,853
0.0,true,1.774032746,356.0,9994,82,99,745
0.0,true,1.544778909,404.0,10624,103,117,869
0.0,true,1.422815804,342.0,9042,77,95,731
0.0,true,1.493306496,320.0,8774,90,103,729
0.0,true,1.934848991,346.0,10518,103,113,742
0.0,true,2.703520444,488.0,12924,123,149,1023
0.0,true,1.349974447,334.0,10728,82,99,711
0.0,true,2.188385855,426.0,14797,117,139,931
0.0,true,1.868629406,378.0,8953,98,110,796
0.0,true,1.16101849,356.0,11740,99,114,778
0.0,true,1.124989442,392.0,14432,103,119,785
0.0,true,1.330547889,392.0,10547,89,104,795
0.0,true,0.819490774,320.0,9967,94,107,726
0.0,true,1.201515052,356.0,9154,89,105,769
0.0,true,1.347771046,380.0,14314,104,130,768
0.0,true,1.611839189,398.0,12587,110,124,831
0.0,true,1.384193229,364.0,11822,103,112,789
0.0,true,2.09078936,318.0,7890,83,93,698
0.0,true,1.315174548,306.0,10323,94,110,716
0.0,true,0.866344569,324.0,10517,92,98,704
0.0,true,1.94839284,478.0,13008,120,143,940
0.0,true,2.272328966,360.0,9096,90,105,743
0.0,true,1.773055144,386.0,8368,88,100,792
0.0,true,1.76379233,514.0,16127,154,181,1045
