Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
0.0,true,-1,408.0,-1.0,-1.0,12055,1.0,0.0
0.0,true,-1,342.0,-1.0,-1.0,9535,1.0,0.0
0.0,true,-1,404.0,-1.0,-1.0,10093,1.0,0.0
0.0,true,-1,314.0,-1.0,-1.0,7390,1.0,0.0
0.0,true,-1,352.0,-1.0,-1.0,9998,1.0,0.0
0.0,true,-1,362.0,-1.0,-1.0,9480,1.0,0.0
0.0,true,-1,342.0,-1.0,-1.0,7995,1.0,0.0
0.0,true,-1,568.0,-1.0,-1.0,14794,1.0,0.0
0.0,true,-1,382.0,-1.0,-1.0,8308,1.0,0.0
0.0,true,-1,330.0,-1.0,-1.0,7284,1.0,0.0
0.0,true,-1,422.0,-1.0,-1.0,10612,1.0,0.0
0.0,true,-1,388.0,-1.0,-1.0,9674,1.0,0.0
0.0,true,-1,340.0,-1.0,-1.0,7903,1.0,0.0
0.0,true,-1,334.0,-1.0,-1.0,8236,1.0,0.0
0.0,true,-1,306.0,-1.0,-1.0,7694,1.0,0.0
0.0,true,-1,372.0,-1.0,-1.0,9629,1.0,0.0
0.0,true,-1,440.0,-1.0,-1.0,10116,1.0,0.0
0.0,true,-1,364.0,-1.0,-1.0,9713,1.0,0.0
0.0,true,-1,358.0,-1.0,-1.0,9858,1.0,0.0
0.0,true,-1,338.0,-1.0,-1.0,7300,1.0,0.0
0.0,true,-1,282.0,-1.0,-1.0,6669,1.0,0.0
0.0,true,-1,376.0,-1.0,-1.0,9373,1.0,0.0
0.0,true,-1,404.0,-1.0,-1.0,8614,1.0,0.0
0.0,true,-1,372.0,-1.0,-1.0,10016,1.0,0.0
0.0,true,-1,386.0,-1.0,-1.0,10437,1.0,0.0
0.0,true,-1,360.0,-1.0,-1.0,9166,1.0,0.0
0.0,true,-1,276.0,-1.0,-1.0,8525,1.0,0.0
0.0,true,-1,450.0,-1.0,-1.0,9633,1.0,0.0
0.0,true,-1,378.0,-1.0,-1.0,9201,1.0,0.0
0.0,true,-1,340.0,-1.0,-1.0,7954,1.0,0.0
0.0,true,-1,448.0,-1.0,-1.0,10437,1.0,0.0
0.0,true,-1,366.0,-1.0,-1.0,8159,1.0,0.0
0.0,true,-1,350.0,-1.0,-1.0,7736,1.0,0.0
0.0,true,-1,338.0,-1.0,-1.0,7586,1.0,0.0
0.0,true,-1,306.0,-1.0,-1.0,6928,1.0,0.0
0.0,true,-1,370.0,-1.0,-1.0,8825,1.0,0.0
0.0,true,-1,400.0,-1.0,-1.0,10739,1.0,0.0
0.0,true,-1,386.0,-1.0,-1.0,9860,1.0,0.0
0.0,true,-1,298.0,-1.0,-1.0,11248,1.0,0.0
0.0,true,-1,280.0,-1.0,-1.0,8689,1.0,0.0
0.0,true,-1,250.0,-1.0,-1.0,6503,1.0,0.0
0.0,true,-1,468.0,-1.0,-1.0,10102,1.0,0.0
0.0,true,-1,280.0,-1.0,-1.0,6640,1.0,0.0
0.0,true,-1,370.0,-1.0,-1.0,7459,1.0,0.0
0.0,true,-1,380.0,-1.0,-1.0,9898,1.0,0.0
0.0,true,-1,552.0,-1.0,-1.0,12568,1.0,0.0
0.0,true,-1,468.0,-1.0,-1.0,13000,1.0,0.0
0.0,true,-1,374.0,-1.0,-1.0,7286,1.0,0.0
0.0,true,-1,538.0,-1.0,-1.0,11878,1.0,0.0
0.0,true,-1,334.0,-1.0,-1.0,8242,1.0,0.0
0.0,true,-1,412.0,-1.0,-1.0,10054,1.0,0.0
0.0,true,-1,340.0,-1.0,-1.0,8396,1.0,0.0
0.0,true,-1,418.0,-1.0,-1.0,12285,1.0,0.0
0.0,true,-1,606.0,-1.0,-1.0,19184,1.0,0.0
0.0,true,-1,384.0,-1.0,-1.0,9179,1.0,0.0
0.0,true,-1,380.0,-1.0,-1.0,7437,1.0,0.0
0.0,true,-1,344.0,-1.0,-1.0,6785,1.0,0.0
0.0,true,-1,434.0,-1.0,-1.0,10548,1.0,0.0
0.0,true,-1,308.0,-1.0,-1.0,8161,1.0,0.0
0.0,true,-1,350.0,-1.0,-1.0,11105,1.0,0.0
0.0,true,-1,288.0,-1.0,-1.0,7366,1.0,0.0
0.0,true,-1,320.0,-1.0,-1.0,7954,1.0,0.0
0.0,true,-1,386.0,-1.0,-1.0,8258,1.0,0.0
0.0,true,-1,466.0,-1.0,-1.0,10839,1.0,0.0
0.0,true,-1,660.0,-1.0,-1.0,17340,1.0,0.0
0.0,true,-1,366.0,-1.0,-1.0,11912,1.0,0.0
0.0,true,-1,398.0,-1.0,-1.0,10451,1.0,0.0
0.0,true,-1,326.0,-1.0,-1.0,7079,1.0,0.0
0.0,true,-1,386.0,-1.0,-1.0,11575,1.0,0.0
0.0,true,-1,368.0,-1.0,-1.0,10124,1.0,0.0
0.0,true,-1,364.0,-1.0,-1.0,8636,1.0,0.0
0.0,true,-1,300.0,-1.0,-1.0,5810,1.0,0.0
0.0,true,-1,310.0,-1.0,-1.0,8901,1.0,0.0
0.0,true,-1,396.0,-1.0,-1.0,10128,1.0,0.0
0.0,true,-1,350.0,-1.0,-1.0,8136,1.0,0.0
0.0,true,-1,358.0,-1.0,-1.0,9952,1.0,0.0
0.0,true,-1,354.0,-1.0,-1.0,7840,1.0,0.0
0.0,true,-1,406.0,-1.0,-1.0,9295,1.0,0.0
0.0,true,-1,516.0,-1.0,-1.0,14056,1.0,0.0
0.0,true,-1,368.0,-1.0,-1.0,10405,1.0,0.0
0.0,true,-1,320.0,-1.0,-1.0,8578,1.0,0.0
0.0,true,-1,370.0,-1.0,-1.0,8698,1.0,0.0
0.0,true,-1,362.0,-1.0,-1.0,9221,1.0,0.0
0.0,true,-1,506.0,-1.0,-1.0,9930,1.0,0.0
0.0,true,-1,466.0,-1.0,-1.0,10594,1.0,0.0
0.0,true,-1,356.0,-1.0,-1.0,9991,1.0,0.0
0.0,true,-1,362.0,-1.0,-1.0,7945,1.0,0.0
0.0,true,-1,360.0,-1.0,-1.0,9143,1.0,0.0
0.0,true,-1,400.0,-1.0,-1.0,9154,1.0,0.0
0.0,true,-1,462.0,-1.0,-1.0,10131,1.0,0.0
0.0,true,-1,486.0,-1.0,-1.0,11746,1.0,0.0
0.0,true,-1,432.0,-1.0,-1.0,11636,1.0,0.0
0.0,true,-1,302.0,-1.0,-1.0,7612,1.0,0.0
0.0,true,-1,374.0,-1.0,-1.0,9415,1.0,0.0
0.0,true,-1,340.0,-1.0,-1.0,7467,1.0,0.0
0.0,true,-1,310.0,-1.0,-1.0,8893,1.0,0.0
0.0,true,-1,338.0,-1.0,-1.0,8444,1.0,0.0
0.0,true,-1,386.0,-1.0,-1.0,12809,1.0,0.0
0.0,true,-1,372.0,-1.0,-1.0,10921,1.0,0.0
0.0,true,-1,330.0,-1.0,-1.0,9286,1.0,0.0
0.0,true,-1,308.0,-1.0,-1.0,6393,1.0,0.0
0.0,true,-1,298.0,-1.0,-1.0,7483,1.0,0.0
0.0,true,-1,446.0,-1.0,-1.0,9955,1.0,0.0
0.0,true,-1,338.0,-1.0,-1.0,8633,1.0,0.0
0.0,true,-1,322.0,-1.0,-1.0,9191,1.0,0.0
0.0,true,-1,470.0,-1.0,-1.0,15518,1.0,0.0
0.0,true,-1,512.0,-1.0,-1.0,11359,1.0,0.0
0.0,true,-1,384.0,-1.0,-1.0,8628,1.0,0.0
0.0,true,-1,286.0,-1.0,-1.0,5672,1.0,0.0
0.0,true,-1,372.0,-1.0,-1.0,10150,1.0,0.0
0.0,true,-1,364.0,-1.0,-1.0,8405,1.0,0.0
0.0,true,-1,422.0,-1.0,-1.0,10207,1.0,0.0
0.0,true,-1,404.0,-1.0,-1.0,8652,1.0,0.0
0.0,true,-1,334.0,-1.0,-1.0,6746,1.0,0.0
0.0,true,-1,364.0,-1.0,-1.0,8732,1.0,0.0
0.0,true,-1,322.0,-1.0,-1.0,8770,1.0,0.0
0.0,true,-1,350.0,-1.0,-1.0,8266,1.0,0.0
0.0,true,-1,424.0,-1.0,-1.0,11657,1.0,0.0
0.0,true,-1,324.0,-1.0,-1.0,8041,1.0,0.0
0.0,true,-1,318.0,-1.0,-1.0,7772,1.0,0.0
0.0,true,-1,336.0,-1.0,-1.0,9364,1.0,0.0
0.0,true,-1,338.0,-1.0,-1.0,8427,1.0,0.0
0.0,true,-1,338.0,-1.0,-1.0,10940,1.0,0.0
0.0,true,-1,340.0,-1.0,-1.0,8310,1.0,0.0
0.0,true,-1,326.0,-1.0,-1.0,7441,1.0,0.0
0.0,true,-1,386.0,-1.0,-1.0,8054,1.0,0.0
0.0,true,-1,312.0,-1.0,-1.0,5388,1.0,0.0
0.0,true,-1,412.0,-1.0,-1.0,9148,1.0,0.0
0.0,true,-1,400.0,-1.0,-1.0,8111,1.0,0.0
0.0,true,-1,264.0,-1.0,-1.0,6014,1.0,0.0
0.0,true,-1,318.0,-1.0,-1.0,7695,1.0,0.0
0.0,true,-1,498.0,-1.0,-1.0,13274,1.0,0.0
0.0,true,-1,362.0,-1.0,-1.0,10995,1.0,0.0
0.0,true,-1,380.0,-1.0,-1.0,8981,1.0,0.0
0.0,true,-1,512.0,-1.0,-1.0,17694,1.0,0.0
0.0,true,-1,318.0,-1.0,-1.0,8935,1.0,0.0
0.0,true,-1,336.0,-1.0,-1.0,8129,1.0,0.0
0.0,true,-1,316.0,-1.0,-1.0,7356,1.0,0.0
0.0,true,-1,382.0,-1.0,-1.0,10016,1.0,0.0
0.0,true,-1,366.0,-1.0,-1.0,9031,1.0,0.0
0.0,true,-1,390.0,-1.0,-1.0,8294,1.0,0.0
0.0,true,-1,460.0,-1.0,-1.0,11933,1.0,0.0
0.0,true,-1,360.0,-1.0,-1.0,7762,1.0,0.0
0.0,true,-1,368.0,-1.0,-1.0,8405,1.0,0.0
0.0,true,-1,328.0,-1.0,-1.0,8018,1.0,0.0
0.0,true,-1,360.0,-1.0,-1.0,9736,1.0,0.0
0.0,true,-1,348.0,-1.0,-1.0,9190,1.0,0.0
0.0,true,-1,504.0,-1.0,-1.0,17575,1.0,0.0
0.0,true,-1,370.0,-1.0,-1.0,9355,1.0,0.0
0.0,true,-1,358.0,-1.0,-1.0,9512,1.0,0.0
0.0,true,-1,412.0,-1.0,-1.0,12386,1.0,0.0
0.0,true,-1,394.0,-1.0,-1.0,9680,1.0,0.0
0.0,true,-1,450.0,-1.0,-1.0,11659,1.0,0.0
0.0,true,-1,310.0,-1.0,-1.0,8304,1.0,0.0
0.0,true,-1,258.0,-1.0,-1.0,6292,1.0,0.0
0.0,true,-1,326.0,-1.0,-1.0,7902,1.0,0.0
0.0,true,-1,340.0,-1.0,-1.0,8907,1.0,0.0
0.0,true,-1,398.0,-1.0,-1.0,8662,1.0,0.0
0.0,true,-1,342.0,-1.0,-1.0,7918,1.0,0.0
0.0,true,-1,428.0,-1.0,-1.0,8693,1.0,0.0
0.0,true,-1,454.0,-1.0,-1.0,10288,1.0,0.0
0.0,true,-1,548.0,-1.0,-1.0,14170,1.0,0.0
0.0,true,-1,474.0,-1.0,-1.0,11782,1.0,0.0
0.0,true,-1,260.0,-1.0,-1.0,8011,1.0,0.0
0.0,true,-1,404.0,-1.0,-1.0,9136,1.0,0.0
0.0,true,-1,344.0,-1.0,-1.0,9123,1.0,0.0
0.0,true,-1,392.0,-1.0,-1.0,10393,1.0,0.0
0.0,true,-1,334.0,-1.0,-1.0,10171,1.0,0.0
0.0,true,-1,418.0,-1.0,-1.0,8898,1.0,0.0
0.0,true,-1,412.0,-1.0,-1.0,8679,1.0,0.0
0.0,true,-1,312.0,-1.0,-1.0,8018,1.0,0.0
0.0,true,-1,366.0,-1.0,-1.0,8535,1.0,0.0
0.0,true,-1,352.0,-1.0,-1.0,9031,1.0,0.0
0.0,true,-1,298.0,-1.0,-1.0,8715,1.0,0.0
0.0,true,-1,350.0,-1.0,-1.0,9343,1.0,0.0
0.0,true,-1,280.0,-1.0,-1.0,7039,1.0,0.0
0.0,true,-1,352.0,-1.0,-1.0,9084,1.0,0.0
0.0,true,-1,372.0,-1.0,-1.0,8471,1.0,0.0
0.0,true,-1,518.0,-1.0,-1.0,15164,1.0,0.0
0.0,true,-1,304.0,-1.0,-1.0,6146,1.0,0.0
0.0,true,-1,380.0,-1.0,-1.0,8908,1.0,0.0
0.0,true,-1,628.0,-1.0,-1.0,16253,1.0,0.0
0.0,true,-1,400.0,-1.0,-1.0,8894,1.0,0.0
0.0,true,-1,336.0,-1.0,-1.0,7156,1.0,0.0
0.0,true,-1,390.0,-1.0,-1.0,8125,1.0,0.0
0.0,true,-1,312.0,-1.0,-1.0,8464,1.0,0.0
0.0,true,-1,310.0,-1.0,-1.0,7554,1.0,0.0
0.0,true,-1,396.0,-1.0,-1.0,10002,1.0,0.0
0.0,true,-1,406.0,-1.0,-1.0,10152,1.0,0.0
0.0,true,-1,338.0,-1.0,-1.0,7287,1.0,0.0
0.0,true,-1,326.0,-1.0,-1.0,8117,1.0,0.0
0.0,true,-1,360.0,-1.0,-1.0,7294,1.0,0.0
0.0,true,-1,382.0,-1.0,-1.0,9879,1.0,0.0
0.0,true,-1,320.0,-1.0,-1.0,7314,1.0,0.0
0.0,true,-1,438.0,-1.0,-1.0,11402,1.0,0.0
0.0,true,-1,406.0,-1.0,-1.0,11149,1.0,0.0
0.0,true,-1,374.0,-1.0,-1.0,7740,1.0,0.0
0.0,true,-1,390.0,-1.0,-1.0,9886,1.0,0.0
0.0,true,-1,440.0,-1.0,-1.0,11117,1.0,0.0
0.0,true,-1,456.0,-1.0,-1.0,11291,1.0,0.0
0.0,true,-1,354.0,-1.0,-1.0,10414,1.0,0.0
0.0,true,-1,368.0,-1.0,-1.0,9657,1.0,0.0
0.0,true,-1,358.0,-1.0,-1.0,9247,1.0,0.0
0.0,true,-1,486.0,-1.0,-1.0,12258,1.0,0.0
0.0,true,-1,342.0,-1.0,-1.0,8950,1.0,0.0
0.0,true,-1,418.0,-1.0,-1.0,10741,1.0,0.0
0.0,true,-1,336.0,-1.0,-1.0,8088,1.0,0.0
0.0,true,-1,340.0,-1.0,-1.0,7821,1.0,0.0
0.0,true,-1,518.0,-1.0,-1.0,14457,1.0,0.0
0.0,true,-1,322.0,-1.0,-1.0,8100,1.0,0.0
0.0,true,-1,284.0,-1.0,-1.0,7123,1.0,0.0
0.0,true,-1,370.0,-1.0,-1.0,9073,1.0,0.0
0.0,true,-1,342.0,-1.0,-1.0,7635,1.0,0.0
0.0,true,-1,324.0,-1.0,-1.0,9725,1.0,0.0
0.0,true,-1,320.0,-1.0,-1.0,8450,1.0,0.0
0.0,true,-1,278.0,-1.0,-1.0,8256,1.0,0.0
0.0,true,-1,358.0,-1.0,-1.0,9254,1.0,0.0
0.0,true,-1,328.0,-1.0,-1.0,8200,1.0,0.0
0.0,true,-1,404.0,-1.0,-1.0,9736,1.0,0.0
0.0,true,-1,328.0,-1.0,-1.0,7606,1.0,0.0
0.0,true,-1,472.0,-1.0,-1.0,12049,1.0,0.0
0.0,true,-1,372.0,-1.0,-1.0,10489,1.0,0.0
0.0,true,-1,284.0,-1.0,-1.0,7659,1.0,0.0
0.0,true,-1,410.0,-1.0,-1.0,10713,1.0,0.0
0.0,true,-1,262.0,-1.0,-1.0,6112,1.0,0.0
0.0,true,-1,398.0,-1.0,-1.0,8536,1.0,0.0
0.0,true,-1,370.0,-1.0,-1.0,9475,1.0,0.0
0.0,true,-1,352.0,-1.0,-1.0,8677,1.0,0.0
0.0,true,-1,298.0,-1.0,-1.0,6284,1.0,0.0
0.0,true,-1,324.0,-1.0,-1.0,7937,1.0,0.0
0.0,true,-1,316.0,-1.0,-1.0,6991,1.0,0.0
0.0,true,-1,464.0,-1.0,-1.0,13523,1.0,0.0
0.0,true,-1,512.0,-1.0,-1.0,11190,1.0,0.0
0.0,true,-1,284.0,-1.0,-1.0,8876,1.0,0.0
0.0,true,-1,348.0,-1.0,-1.0,8486,1.0,0.0
0.0,true,-1,326.0,-1.0,-1.0,9807,1.0,0.0
0.0,true,-1,376.0,-1.0,-1.0,8152,1.0,0.0
0.0,true,-1,328.0,-1.0,-1.0,8106,1.0,0.0
0.0,true,-1,444.0,-1.0,-1.0,9543,1.0,0.0
0.0,true,-1,384.0,-1.0,-1.0,10709,1.0,0.0
0.0,true,-1,388.0,-1.0,-1.0,8153,1.0,0.0
0.0,true,-1,322.0,-1.0,-1.0,8488,1.0,0.0
0.0,true,-1,310.0,-1.0,-1.0,7117,1.0,0.0
0.0,true,-1,380.0,-1.0,-1.0,10378,1.0,0.0
0.0,true,-1,372.0,-1.0,-1.0,10451,1.0,0.0
0.0,true,-1,370.0,-1.0,-1.0,7978,1.0,0.0
0.0,true,-1,386.0,-1.0,-1.0,10376,1.0,0.0
0.0,true,-1,352.0,-1.0,-1.0,10377,1.0,0.0
0.0,true,-1,264.0,-1.0,-1.0,6163,1.0,0.0
0.0,true,-1,374.0,-1.0,-1.0,9744,1.0,0.0
0.0,true,-1,376.0,-1.0,-1.0,8451,1.0,0.0
0.0,true,-1,374.0,-1.0,-1.0,8535,1.0,0.0
0.0,true,-1,338.0,-1.0,-1.0,9726,1.0,0.0
0.0,true,-1,376.0,-1.0,-1.0,8934,1.0,0.0
0.0,true,-1,410.0,-1.0,-1.0,11255,1.0,0.0
0.0,true,-1,344.0,-1.0,-1.0,8533,1.0,0.0
0.0,true,-1,318.0,-1.0,-1.0,9157,1.0,0.0
0.0,true,-1,376.0,-1.0,-1.0,9391,1.0,0.0
0.0,true,-1,332.0,-1.0,-1.0,8531,1.0,0.0
0.0,true,-1,322.0,-1.0,-1.0,9495,1.0,0.0
0.0,true,-1,336.0,-1.0,-1.0,9472,1.0,0.0
0.0,true,-1,344.0,-1.0,-1.0,8749,1.0,0.0
0.0,true,-1,390.0,-1.0,-1.0,8686,1.0,0.0
0.0,true,-1,338.0,-1.0,-1.0,9217,1.0,0.0
0.0,true,-1,404.0,-1.0,-1.0,10454,1.0,0.0
0.0,true,-1,356.0,-1.0,-1.0,8227,1.0,0.0
0.0,true,-1,336.0,-1.0,-1.0,10748,1.0,0.0
0.0,true,-1,342.0,-1.0,-1.0,8690,1.0,0.0
0.0,true,-1,438.0,-1.0,-1.0,10400,1.0,0.0
0.0,true,-1,372.0,-1.0,-1.0,6393,1.0,0.0
0.0,true,-1,372.0,-1.0,-1.0,8621,1.0,0.0
0.0,true,-1,362.0,-1.0,-1.0,8126,1.0,0.0
0.0,true,-1,400.0,-1.0,-1.0,9132,1.0,0.0
0.0,true,-1,332.0,-1.0,-1.0,7223,1.0,0.0
0.0,true,-1,280.0,-1.0,-1.0,7426,1.0,0.0
0.0,true,-1,386.0,-1.0,-1.0,9403,1.0,0.0
0.0,true,-1,488.0,-1.0,-1.0,14448,1.0,0.0
0.0,true,-1,488.0,-1.0,-1.0,12926,1.0,0.0
0.0,true,-1,392.0,-1.0,-1.0,9571,1.0,0.0
0.0,true,-1,358.0,-1.0,-1.0,8384,1.0,0.0
0.0,true,-1,368.0,-1.0,-1.0,7523,1.0,0.0
0.0,true,-1,348.0,-1.0,-1.0,8709,1.0,0.0
0.0,true,-1,404.0,-1.0,-1.0,9592,1.0,0.0
0.0,true,-1,312.0,-1.0,-1.0,6468,1.0,0.0
0.0,true,-1,322.0,-1.0,-1.0,8218,1.0,0.0
0.0,true,-1,372.0,-1.0,-1.0,10914,1.0,0.0
0.0,true,-1,368.0,-1.0,-1.0,6771,1.0,0.0
0.0,true,-1,382.0,-1.0,-1.0,8228,1.0,0.0
0.0,true,-1,302.0,-1.0,-1.0,7153,1.0,0.0
0.0,true,-1,320.0,-1.0,-1.0,9886,1.0,0.0
0.0,true,-1,348.0,-1.0,-1.0,8225,1.0,0.0
0.0,true,-1,360.0,-1.0,-1.0,9246,1.0,0.0
0.0,true,-1,408.0,-1.0,-1.0,10000,1.0,0.0
0.0,true,-1,394.0,-1.0,-1.0,10704,1.0,0.0
0.0,true,-1,294.0,-1.0,-1.0,8468,1.0,0.0
0.0,true,-1,392.0,-1.0,-1.0,10424,1.0,0.0
0.0,true,-1,402.0,-1.0,-1.0,10018,1.0,0.0
0.0,true,-1,402.0,-1.0,-1.0,9851,1.0,0.0
0.0,true,-1,454.0,-1.0,-1.0,9524,1.0,0.0
0.0,true,-1,296.0,-1.0,-1.0,7486,1.0,0.0
0.0,true,-1,358.0,-1.0,-1.0,10319,1.0,0.0
0.0,true,-1,322.0,-1.0,-1.0,9523,1.0,0.0
0.0,true,-1,442.0,-1.0,-1.0,10291,1.0,0.0
0.0,true,-1,428.0,-1.0,-1.0,10261,1.0,0.0
0.0,true,-1,368.0,-1.0,-1.0,9808,1.0,0.0
0.0,true,-1,378.0,-1.0,-1.0,9111,1.0,0.0
0.0,true,-1,562.0,-1.0,-1.0,13589,1.0,0.0
0.0,true,-1,296.0,-1.0,-1.0,6606,1.0,0.0
0.0,true,-1,366.0,-1.0,-1.0,9265,1.0,0.0
0.0,true,-1,350.0,-1.0,-1.0,10391,1.0,0.0
0.0,true,-1,394.0,-1.0,-1.0,10542,1.0,0.0
0.0,true,-1,320.0,-1.0,-1.0,6367,1.0,0.0
0.0,true,-1,354.0,-1.0,-1.0,9524,1.0,0.0
0.0,true,-1,362.0,-1.0,-1.0,7621,1.0,0.0
0.0,true,-1,396.0,-1.0,-1.0,10393,1.0,0.0
0.0,true,-1,406.0,-1.0,-1.0,10909,1.0,0.0
0.0,true,-1,308.0,-1.0,-1.0,6864,1.0,0.0
0.0,true,-1,358.0,-1.0,-1.0,7972,1.0,0.0
0.0,true,-1,316.0,-1.0,-1.0,7243,1.0,0.0
0.0,true,-1,344.0,-1.0,-1.0,8425,1.0,0.0
0.0,true,-1,348.0,-1.0,-1.0,9054,1.0,0.0
0.0,true,-1,458.0,-1.0,-1.0,10955,1.0,0.0
0.0,true,-1,332.0,-1.0,-1.0,7421,1.0,0.0
0.0,true,-1,318.0,-1.0,-1.0,8269,1.0,0.0
0.0,true,-1,396.0,-1.0,-1.0,11741,1.0,0.0
0.0,true,-1,358.0,-1.0,-1.0,9894,1.0,0.0
0.0,true,-1,400.0,-1.0,-1.0,10190,1.0,0.0
0.0,true,-1,506.0,-1.0,-1.0,15750,1.0,0.0
0.0,true,-1,354.0,-1.0,-1.0,9310,1.0,0.0
0.0,true,-1,284.0,-1.0,-1.0,8421,1.0,0.0
0.0,true,-1,284.0,-1.0,-1.0,6989,1.0,0.0
0.0,true,-1,406.0,-1.0,-1.0,10944,1.0,0.0
0.0,true,-1,460.0,-1.0,-1.0,13146,1.0,0.0
0.0,true,-1,384.0,-1.0,-1.0,10242,1.0,0.0
0.0,true,-1,378.0,-1.0,-1.0,8456,1.0,0.0
0.0,true,-1,456.0,-1.0,-1.0,10823,1.0,0.0
0.0,true,-1,308.0,-1.0,-1.0,8506,1.0,0.0
0.0,true,-1,336.0,-1.0,-1.0,8234,1.0,0.0
0.0,true,-1,340.0,-1.0,-1.0,7200,1.0,0.0
0.0,true,-1,330.0,-1.0,-1.0,7447,1.0,0.0
0.0,true,-1,324.0,-1.0,-1.0,8581,1.0,0.0
0.0,true,-1,314.0,-1.0,-1.0,9141,1.0,0.0
0.0,true,-1,270.0,-1.0,-1.0,7445,1.0,0.0
0.0,true,-1,352.0,-1.0,-1.0,8543,1.0,0.0
0.0,true,-1,306.0,-1.0,-1.0,7575,1.0,0.0
0.0,true,-1,360.0,-1.0,-1.0,9151,1.0,0.0
0.0,true,-1,412.0,-1.0,-1.0,12767,1.0,0.0
0.0,true,-1,460.0,-1.0,-1.0,11951,1.0,0.0
0.0,true,-1,322.0,-1.0,-1.0,6012,1.0,0.0
0.0,true,-1,514.0,-1.0,-1.0,12465,1.0,0.0
0.0,true,-1,426.0,-1.0,-1.0,9747,1.0,0.0
0.0,true,-1,270.0,-1.0,-1.0,6260,1.0,0.0
0.0,true,-1,356.0,-1.0,-1.0,9449,1.0,0.0
0.0,true,-1,500.0,-1.0,-1.0,15364,1.0,0.0
0.0,true,-1,446.0,-1.0,-1.0,11313,1.0,0.0
0.0,true,-1,272.0,-1.0,-1.0,6588,1.0,0.0
0.0,true,-1,456.0,-1.0,-1.0,16219,1.0,0.0
0.0,true,-1,446.0,-1.0,-1.0,11374,1.0,0.0
0.0,true,-1,394.0,-1.0,-1.0,9246,1.0,0.0
0.0,true,-1,296.0,-1.0,-1.0,8002,1.0,0.0
0.0,true,-1,334.0,-1.0,-1.0,11081,1.0,0.0
0.0,true,-1,304.0,-1.0,-1.0,6891,1.0,0.0
0.0,true,-1,392.0,-1.0,-1.0,8779,1.0,0.0
0.0,true,-1,358.0,-1.0,-1.0,11625,1.0,0.0
0.0,true,-1,362.0,-1.0,-1.0,8570,1.0,0.0
0.0,true,-1,444.0,-1.0,-1.0,8808,1.0,0.0
0.0,true,-1,376.0,-1.0,-1.0,8989,1.0,0.0
0.0,true,-1,372.0,-1.0,-1.0,7228,1.0,0.0
0.0,true,-1,312.0,-1.0,-1.0,6611,1.0,0.0
0.0,true,-1,376.0,-1.0,-1.0,10659,1.0,0.0
0.0,true,-1,454.0,-1.0,-1.0,10615,1.0,0.0
0.0,true,-1,364.0,-1.0,-1.0,10045,1.0,0.0
0.0,true,-1,418.0,-1.0,-1.0,11162,1.0,0.0
0.0,true,-1,404.0,-1.0,-1.0,8242,1.0,0.0
0.0,true,-1,336.0,-1.0,-1.0,8759,1.0,0.0
0.0,true,-1,422.0,-1.0,-1.0,12438,1.0,0.0
0.0,true,-1,290.0,-1.0,-1.0,8255,1.0,0.0
0.0,true,-1,524.0,-1.0,-1.0,11572,1.0,0.0
0.0,true,-1,430.0,-1.0,-1.0,12291,1.0,0.0
0.0,true,-1,528.0,-1.0,-1.0,11652,1.0,0.0
0.0,true,-1,322.0,-1.0,-1.0,7110,1.0,0.0
0.0,true,-1,346.0,-1.0,-1.0,8964,1.0,0.0
0.0,true,-1,346.0,-1.0,-1.0,7823,1.0,0.0
0.0,true,-1,406.0,-1.0,-1.0,12917,1.0,0.0
0.0,true,-1,444.0,-1.0,-1.0,9575,1.0,0.0
0.0,true,-1,422.0,-1.0,-1.0,10819,1.0,0.0
0.0,true,-1,490.0,-1.0,-1.0,11898,1.0,0.0
0.0,true,-1,356.0,-1.0,-1.0,10451,1.0,0.0
0.0,true,-1,452.0,-1.0,-1.0,12110,1.0,0.0
0.0,true,-1,294.0,-1.0,-1.0,6833,1.0,0.0
0.0,true,-1,386.0,-1.0,-1.0,8480,1.0,0.0
0.0,true,-1,338.0,-1.0,-1.0,8384,1.0,0.0
0.0,true,-1,368.0,-1.0,-1.0,10408,1.0,0.0
0.0,true,-1,354.0,-1.0,-1.0,9444,1.0,0.0
0.0,true,-1,450.0,-1.0,-1.0,9472,1.0,0.0
0.0,true,-1,306.0,-1.0,-1.0,9398,1.0,0.0
0.0,true,-1,436.0,-1.0,-1.0,9220,1.0,0.0
0.0,true,-1,410.0,-1.0,-1.0,9349,1.0,0.0
0.0,true,-1,388.0,-1.0,-1.0,7694,1.0,0.0
0.0,true,-1,382.0,-1.0,-1.0,9374,1.0,0.0
0.0,true,-1,328.0,-1.0,-1.0,6871,1.0,0.0
0.0,true,-1,390.0,-1.0,-1.0,11352,1.0,0.0
0.0,true,-1,370.0,-1.0,-1.0,9066,1.0,0.0
0.0,true,-1,420.0,-1.0,-1.0,9742,1.0,0.0
0.0,true,-1,372.0,-1.0,-1.0,10389,1.0,0.0
0.0,true,-1,368.0,-1.0,-1.0,11274,1.0,0.0
0.0,true,-1,404.0,-1.0,-1.0,9870,1.0,0.0
0.0,true,-1,352.0,-1.0,-1.0,7466,1.0,0.0
0.0,true,-1,302.0,-1.0,-1.0,7981,1.0,0.0
